Cod Municipio;MSAN01;MSAN021;MSAN022;MSAN023;MSAN024;MSAN025;MSAN026;MSAN04;MSAN041;MSAN042A;MSAN042B;MSAN043A;MSAN043B;MSAN05;MSAN051A;MSAN051B;MSAN052;MSAN061;MSAN062;MSAN063;MSAN064;MSAN07;MSAN08;MSAN091;MSAN092;MSAN093;MSAN10;MSAN1011;MSAN1012;MSAN1013;MSAN1014;MSAN1015;MSAN1016;MSAN1017;MSAN1018;MSAN11;MSAN121;MSAN122;MSAN123;MSAN124;MSAN125;MSAN126;MSAN127;MSAN128;MSAN129;MSAN1210;MSAN1211;MSAN13;MSAN14;MSAN15;MSAN16;MSAN171;MSAN17111;MSAN17112;MSAN17113;MSAN172;MSAN17211;MSAN17212;MSAN17213;MSAN173;MSAN17311;MSAN17312;MSAN17313;MSAN174;MSAN17411;MSAN17412;MSAN17413;MSAN175;MSAN17511;MSAN17512;MSAN17513;MSAN176;MSAN17611;MSAN17612;MSAN17613;MSAN177;MSAN17711;MSAN17712;MSAN17713;MSAN178;MSAN17811;MSAN17812;MSAN17813;MSAN179;MSAN17911;MSAN17912;MSAN17913;MSAN1710;MSAN171011;MSAN171012;MSAN171013;MSAN1711;MSAN171111;MSAN171112;MSAN171113;MSAN1712;MSAN171211;MSAN171212;MSAN171213;MSAN1713;MSAN171311;MSAN171312;MSAN171313;MSAN171314;MSAN171321;MSAN171322;MSAN171323;MSAN1714;MSAN171411;MSAN171412;MSAN171413;MSAN171414;MSAN171415;MSAN171421;MSAN171422;MSAN171423;MSAN1715
2103109;Não possui estrutura;-;-;-;-;-;-;Não possui;-;-;-;-;-;Sim;116;2014;Paritário;Sim;Sim;Não;Não;(*) Não soube informar;(*) Não soube informar;Não;Sim;-;Não;-;-;-;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;;-;Não;Não;Não;-;-;-;Não;-;-;-;Sim;Sim;Não;Não;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Sim;Não;Não;Não;-;-;-;Sim;Não;Não;Sim;Não;-;-;-;-;-;-;-;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não
2103125;Não possui estrutura;-;-;-;-;-;-;Não possui;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;;-;Não;Não;Sim;Sim;Não;Não;Não;-;-;-;Não;-;-;-;Sim;Sim;Não;Não;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Sim;Não;Não;Não;-;-;-;Sim;Não;Sim;Não;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Sim;Não;Sim;Não;Sim;Sim;Sim;Não;Não;Não
2103158;Não possui estrutura;-;-;-;-;-;-;Não possui;-;-;-;-;-;Sim;61;2009;Paritário;Sim;Sim;Não;Sim;0;12;-;-;Sim;Não;-;-;-;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;;-;Não;Não;Não;-;-;-;Não;-;-;-;Sim;Não;Não;Sim;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Não;Não;Sim;Não;-;-;-;Sim;Não;Não;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Sim;Não;Sim;Não;Não;Não;Sim;Sim;Não;Não
2103174;Secretaria em conjunto com outras políticas setoriais;Não;Sim;Não;Não;Não;Não;Possui lei;15;7;2011;-;-;Sim;125;2011;Paritário;Sim;Não;Não;Não;2;16;Não;Sim;-;Não;-;-;-;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;;-;Não;Não;Sim;Não;Não;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Sim;Sim;Não;Não;Sim;Não;-;-;-;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Sim;Sim;Sim;Sim;Não;Não;Sim;Sim;Não;Sim;Não;Sim;Sim;Sim;Não;Não;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Sim;Sim;Não;Sim;Não
2103208;Não possui estrutura;-;-;-;-;-;-;Não possui;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;;-;Não;Sim;Sim;Não;Não;Sim;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Não;Sim;Não;Não;-;-;-;Não;-;-;-;Sim;Sim;Não;Não;Não;-;-;-;Sim;Não;Não;Sim;Sim;Sim;Sim;Não;Não;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não
2103257;Não possui estrutura;-;-;-;-;-;-;Não possui;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;;-;Não;Não;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;Não
2103307;Setor subordinado a outra secretaria;Sim;Não;Não;Não;Sim;Não;Possui lei;1703;9;2014;-;-;Sim;1703;2014;2/3 sociedade civil  e 1/3 governo;Sim;Sim;Sim;Sim;12;24;Não;Sim;-;Sim;Sim;Sim;Sim;Sim;Não;Não;Sim;Sim;Sim;Não;Não;Sim;Sim;Não;Sim;Sim;Não;Não;Não;Não;sec mun des social dir mulher seg alim ig racial;Sim;Não;Sim;Sim;Não;Sim;Sim;Não;-;-;-;Sim;Não;Sim;Sim;Sim;Sim;Sim;Sim;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Não;Não;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;-;-;-;Não;-;-;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;Não
2103406;Setor subordinado a outra secretaria;Sim;Não;Não;Não;Não;Não;Não possui;-;-;-;-;-;Sim;504;2005;Paritário;Não;Não;Sim;Não;5;6;-;-;Sim;Não;-;-;-;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;;-;Não;Não;Sim;Não;Sim;Sim;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Não;Sim;Sim;Não;-;-;-;Não;-;-;-;Sim;Sim;Não;Não;Não;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Sim;Sim;Não
2103505;Secretaria em conjunto com outras políticas setoriais;Sim;Não;Não;Não;Não;Sim;Possui lei;563;6;2016;-;-;Sim;566;2016;Paritário;Sim;Sim;Sim;Sim;4;(*) Não soube informar;Não;Sim;-;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;SM ASSIST SOCIAL/DEF CIVIL/SEG ALIMENTAR/IG.RACIAL;Não;Não;Não;Sim;Sim;Não;Não;Sim;Não;Não;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Sim;Não;Sim;Não;Sim;Não;Não;Sim;Não;-;-;-;Sim;Sim;Não;Sim;Não;-;-;-;Sim;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;Sim;Sim;Não;Não;Não
2103554;Não possui estrutura;-;-;-;-;-;-;Não possui;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;;-;Não;Não;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não
2103604;Não possui estrutura;-;-;-;-;-;-;Não possui;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;;-;Não;Não;Não;-;-;-;Sim;Não;Sim;Não;Sim;Sim;Não;Não;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Não;Não;Sim;Não;-;-;-;Sim;Sim;Não;Não;Não;-;-;-;Sim;Não;Sim;Sim;Sim;Sim;Sim;Não;Não;Sim;Sim;Não;Não;-;-;-;-;-;-;-;-;Sim
2103703;Secretaria em conjunto com outras políticas setoriais;Sim;Sim;Não;Não;Não;Não;Possui lei;257;1;2009;-;-;Sim;257;2009;2/3 sociedade civil  e 1/3 governo;Sim;Não;Não;Não;4;15;Não;Sim;-;Não;-;-;-;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;;-;Sim;Não;Não;-;-;-;Sim;Não;Não;Sim;Não;-;-;-;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Não;Não;Sim;Sim;Não;Não;Sim;Sim;Não;Não;Sim;Sim;Não;Não;Sim;Sim;Não;Não;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;Sim;Sim;Não;Não;Sim
2103752;Setor subordinado a outra secretaria;Sim;Não;Não;Não;Não;Não;Possui lei;222;3;2015;-;-;Sim;47;2003;2/3 sociedade civil  e 1/3 governo;Não;Não;Não;Sim;12;(*) Não soube informar;-;-;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Sim;Sim;Sim;Sim;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;SECRETÁRIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL;Não;Não;Sim;Sim;Não;Não;Sim;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Não;Não;Sim;Sim;Não;Não;Sim;Não;-;-;-;Sim;Não;Não;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Sim;Não
2103802;Não possui estrutura;-;-;-;-;-;-;Não possui;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;;-;Não;Não;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Não;-;-;-;-;-;-;-;-;Não
2103901;Secretaria em conjunto com outras políticas setoriais;Sim;Não;Não;Não;Não;Não;Possui lei;13;5;1998;-;-;Sim;29;2009;Paritário;Sim;Sim;Sim;Sim;2;10;Não;Sim;-;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;-;-;-;-;-;-;-;-;-;-;-;;-;Não;Sim;Sim;Não;Não;Sim;Sim;Não;Não;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Não;Não;Sim;Sim;Sim;Sim;Sim;Não;-;-;-;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Sim;Não;Não;Sim;Sim;Sim;Não
2104008;Não possui estrutura;-;-;-;-;-;-;Não possui;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;;-;Não;Não;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;Não
2104057;Setor subordinado a outra secretaria;Sim;Não;Não;Não;Não;Não;Possui lei;16;12;2015;-;-;Sim;16;2015;2/3 sociedade civil  e 1/3 governo;Sim;Não;Não;Não;1;12;-;-;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Não;Não;Sim;Não;Sim;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;secretaria municipal de assistência social;Não;Não;Não;Sim;Não;Não;Sim;Sim;Não;Não;Sim;Sim;Não;Não;Sim;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Não;Não;Sim;Sim;Não;Não;Sim;Sim;Não;Não;Sim;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não
2104073;Não possui estrutura;-;-;-;-;-;-;Não possui;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;;-;Não;Não;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Sim;Sim;Sim;Não;-;-;-;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;-;-;-;-;-;-;-;-;Não
2104081;Setor subordinado a outra secretaria;Não;Sim;Não;Não;Não;Não;Possui lei;3;3;2009;-;-;Sim;3;2009;2/3 sociedade civil  e 1/3 governo;Sim;Sim;Não;Sim;3;18;Não;Sim;-;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Sim;Não;Não;Sim;Sim;Não;Não;Não;Não;secretaria de agricultura;Sim;Não;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Sim;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Não;Não;Sim;Não;-;-;-;Sim;Não;Não;Sim;Sim;Sim;Não;Sim;Sim;Não;Não;Sim;Sim;Sim;Não;Sim;Não;Sim;Sim;Sim;Não;-;-;-;-;-;-;-;-;Não
2104099;Setor subordinado a outra secretaria;Sim;Não;Não;Não;Não;Não;Possui lei;246;3;2016;-;-;Sim;246;2016;2/3 sociedade civil  e 1/3 governo;Sim;Sim;Não;Sim;6;12;Não;Sim;-;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;secretaria municipal de produção;Não;Não;Sim;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Sim;Não;Não;Não;-;-;-;Sim;Não;Sim;Não;Sim;Sim;Não;Não;Não;Sim;Não;Não;Sim;Não;Sim;Sim;Não;Não;Sim;Não;Não;Não
2104107;Não possui estrutura;-;-;-;-;-;-;Possui lei;447;7;2017;-;-;Sim;447;2017;Paritário;Não;Sim;Não;Não;4;16;Não;Sim;-;Sim;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Sim;Não;Não;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Sim;secretaria municipal de assistência social;Sim;Não;Sim;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Não;Sim;Sim;Não;-;-;-;Sim;Não;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Não;Não
2104206;Não possui estrutura;-;-;-;-;-;-;Não possui;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;;-;Sim;Não;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Sim;Não;Não;Sim;Sim;Não;Não;Não;-;-;-;Sim;Não;Sim;Sim;Não;Sim;Sim;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não
2104305;Não possui estrutura;-;-;-;-;-;-;Não possui;-;-;-;-;-;Sim;21;2014;Paritário;Sim;Sim;Não;Sim;0;12;Não;Sim;-;Não;-;-;-;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;;-;Não;Não;Sim;Não;Sim;Não;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Não;Sim;Não;Não;-;-;-;Não;-;-;-;Sim;Sim;Sim;Não;Não;-;-;-;Não;-;-;-;Sim;Sim;Não;Não;Não;Sim;Não;Não;Não;-;-;-;-;-;-;-;-;Não
2104404;Setor subordinado a outra secretaria;Não;Não;Não;Não;Não;Sim;Não possui;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;;-;Não;Não;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Sim;Não;Não;Não;-;-;-;Não;-;-;-;Sim;Sim;Não;Não;Não;Sim;Não;Não;Não;-;-;-;-;-;-;-;-;Sim
2104503;Não possui estrutura;-;-;-;-;-;-;Não possui;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;;-;Não;Não;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Sim;Não;Não;Não;-;-;-;Não;-;-;-;Sim;Sim;Não;Não;Não;Sim;Não;Não;Não;-;-;-;-;-;-;-;-;Não
2104552;Não possui estrutura;-;-;-;-;-;-;Não possui;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;;-;Não;Não;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;Não
2104602;Setor subordinado a outra secretaria;Não;Sim;Não;Não;Não;Não;Possui lei;23;11;2014;-;-;Sim;(*) Não soube informar;(*) Não soube informar;2/3 sociedade civil  e 1/3 governo;Não;Sim;Não;Não;6;12;Não;Sim;-;Sim;Não;Sim;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;SECRETARIA MUNICIPAL DE AGRICULTURA;Não;Sim;Não;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Não;-;-;-;-;-;-;-;-;Não
2104628;Setor subordinado a outra secretaria;Sim;Não;Não;Não;Não;Não;Possui lei;8;2;1997;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;;-;Não;Não;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Não;Sim;Não;Não;Sim;Não;Não;Sim;Não;Sim;Não;Sim;Não;Não;Não;Sim;Não
2104651;Não possui estrutura;-;-;-;-;-;-;Possui lei;72;3;2015;-;-;Sim;72;2015;2/3 sociedade civil  e 1/3 governo;Não;Não;Não;Sim;2;18;-;-;Sim;Não;-;-;-;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;;-;Não;Não;Sim;Não;Não;Sim;Não;-;-;-;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Sim;Não;Não;Não;-;-;-;Não;-;-;-;Sim;Sim;Sim;Não;Não;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Sim
2104677;Setor subordinado a outra secretaria;Sim;Não;Não;Não;Não;Não;Possui lei;12;6;2009;-;-;Sim;12;2009;Paritário;Não;Sim;Não;Não;2;8;Não;Sim;-;Sim;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Não;-;-;-;-;-;-;-;-;-;-;-;;-;Não;Não;Sim;Sim;Sim;Não;Não;-;-;-;Não;-;-;-;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Não;Não;Sim;Sim;Sim;Não;Não;Sim;Sim;Não;Não;Sim;Não;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não
2104701;Setor subordinado a outra secretaria;Sim;Sim;Não;Sim;Não;Não;Não possui;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Sim;Não;Não;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;secretaria municipal de agricultura;Não;Não;Não;Sim;Não;Não;Sim;Sim;Não;Sim;Não;Não;-;-;-;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Sim;Sim;Sim;Não;Não;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não;Sim;Não;Não
2104800;Secretaria em conjunto com outras políticas setoriais;Sim;Sim;Não;Não;Não;Não;Possui lei;318;11;2017;-;-;Sim;61;2008;2/3 sociedade civil  e 1/3 governo;Sim;Não;Não;Não;6;26;Não;Sim;-;Sim;Não;Sim;Sim;Sim;Não;Não;Sim;Não;Sim;Não;Não;Sim;Sim;Não;Sim;Sim;Não;Não;Não;Não;SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL;Sim;Não;Sim;Sim;Não;Não;Sim;Sim;Não;Não;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Sim;Não;Sim;Não;Não;-;-;-;Sim;Não;Não;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Sim;Sim;Não;Não;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não
2104909;Setor subordinado a outra secretaria;Sim;Não;Não;Não;Não;Não;Possui lei;12;9;2007;-;-;Sim;733;2007;Paritário;Sim;Sim;Sim;Sim;6;24;Não;Sim;-;Sim;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Sim;Sim;Sim;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;SEC MUN DE ASSISTENCIA SOCIAL;Sim;Não;Sim;Sim;Não;Não;Sim;Sim;Não;Não;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Sim;Não;Não;Sim;Sim;Não;Não;Sim;Não;Não;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não
2105005;Setor subordinado a outra secretaria;Não;Sim;Não;Não;Não;Não;Não possui;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;;-;Não;Não;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Sim;Não;Não;Sim;Sim;Não;Não;Sim;Não;Não;Sim;Sim;Sim;Sim;Não;Não;Sim;Sim;Não;Não;-;-;-;-;-;-;-;-;Não
2105104;Não possui estrutura;-;-;-;-;-;-;Possui lei;354;3;2016;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;;-;Não;Sim;Não;-;-;-;Sim;Não;Sim;Não;Sim;Sim;Não;Não;Não;-;-;-;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Sim;Não;Sim;Sim;Não;Não;Sim;Sim;Sim;Não;Não;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Sim;Não
2105153;Setor subordinado a outra secretaria;Não;Sim;Não;Não;Não;Não;Possui lei;291;10;2017;-;-;Sim;291;2017;2/3 sociedade civil  e 1/3 governo;Não;Sim;Não;Sim;8;18;-;-;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;-;-;-;-;-;-;-;-;-;-;-;;-;Sim;Sim;Sim;Não;Não;Sim;Sim;Não;Não;Sim;Sim;Não;Sim;Não;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Não;Não;Sim;Não;-;-;-;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Sim;Não;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Sim;Não
2105203;Não possui estrutura;-;-;-;-;-;-;Possui lei;508;6;2017;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;;-;Não;Sim;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Sim;Não;Sim;Não;-;-;-;Não;-;-;-;Sim;Sim;Não;Não;Não;Sim;Sim;Não;Sim;Não;Não;Não;Não;Sim;Sim;Não;Não;Não
2105302;Setor subordinado a outra secretaria;Sim;Não;Não;Não;Não;Não;Possui lei;1594;7;2015;-;-;Sim;1353;2010;2/3 sociedade civil  e 1/3 governo;Sim;Sim;Não;Sim;12;30;-;-;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Sim;secretaria de desenvolvimento social;Sim;Não;Sim;Sim;Não;Não;Sim;Não;-;-;-;Sim;Sim;Não;Não;Sim;Não;Não;Sim;Sim;Sim;Não;Sim;Não;-;-;-;Sim;Sim;Não;Sim;Sim;Não;Não;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Sim;Sim;Não;Não;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Sim;Não
